#    	Phi		Psi
96	38.11363	95.61475
97	33.74208	100.45079
98	37.05858	126.90740
99	35.63449	157.13338
100	32.43754	132.39574
101	37.61238	130.58560
102	28.21638	131.90334
103	44.41903	-155.64154
104	43.92343	-145.78944
105	40.41631	-166.07556
106	41.44968	-124.62508
107	44.07358	-80.63476
108	43.87427	-53.10494
109	50.18663	-66.86401
110	38.90593	-71.09818
111	42.92659	-68.85473
112	41.16738	-66.44749
113	39.28826	-61.22138
114	48.87048	-72.10555
115	49.63617	-96.33505
116	39.44479	-79.08392
117	45.59663	-93.67915
118	44.25965	-134.05281
119	32.87186	-177.32787
120	43.61933	-163.16745
121	22.86372	-123.79082
122	45.09750	-121.60677
123	47.34897	-119.57931
124	43.76257	-115.70042
125	43.02080	-91.30782
126	45.52940	-144.36401
127	45.27496	-86.76635
128	44.96119	-106.73449
129	45.75317	-92.91322
130	36.00666	-124.78217
131	38.80513	-84.35213
132	37.64123	-60.00748
133	42.17488	-65.60890
134	43.41398	-64.89262
135	38.86605	-47.15287
136	43.07959	-96.10153
137	44.20927	-105.66526
138	39.33092	-79.76311
139	33.59648	-58.43161
140	42.99524	-50.96654
141	44.58336	-25.60723
142	34.62973	-23.04972
143	43.50121	-41.00608
144	50.06072	-32.30681
145	38.96233	-35.61687
146	38.02418	-41.09918
147	39.15425	-20.49083
148	37.18844	-36.36341
149	36.61271	-54.10792
150	38.74466	-51.34304
151	27.72066	-31.93895
152	43.73396	-45.98508
153	38.00258	-44.18663
154	32.69424	-39.95678
155	32.58157	-24.25908
156	25.98522	-35.04509
157	38.54741	-29.87602
158	34.23503	-30.25086
159	32.86075	-21.95683
160	28.75791	-44.62654
161	38.46083	-32.57737
162	37.96493	-39.85394
163	34.88726	-38.49275
164	35.56025	-38.94955
165	26.72709	-41.24805
166	35.40166	-31.50755
167	33.39647	-43.41132
168	38.04874	-32.96222
169	29.28241	-31.98572
170	48.15158	-26.69378
171	38.53609	-34.43167
172	39.40061	-30.82671
173	35.48682	-11.13614
174	42.19587	-27.61715
175	37.42613	-21.83790
176	41.53542	-19.28520
177	30.85389	-25.76999
178	36.97340	-25.10828
179	41.16359	-19.68018
180	32.69209	-45.35703
181	36.10662	-31.96697
182	45.51688	-38.57949
183	35.36037	-41.53153
184	38.99538	-54.14006
185	38.27240	-41.86205
186	45.43730	-57.41122
187	41.24747	-39.86930
188	34.71243	-24.64509
189	38.38262	-37.86109
190	39.32577	-34.31691
191	37.13004	-32.74874
192	27.67361	-29.91208
193	35.48439	-37.54735
194	37.29414	-37.85343
195	38.19301	-45.95341
196	44.42482	-32.99500
197	41.29464	-32.13633
198	41.90900	-30.15943
199	38.00984	-29.92772
200	38.69651	-38.17954
201	36.91830	-34.66921
202	43.09179	-30.34655
203	36.85136	-22.63507
204	41.86731	-21.29612
205	39.47339	-14.95603
206	40.64445	-18.34577
207	42.42832	-9.60207
208	39.03233	-19.59705
209	42.74364	-31.94088
210	48.87051	-45.70429
211	41.56919	-61.70588
212	41.31530	-63.44627
213	42.35927	-37.64497
214	39.70432	-34.94861
215	43.17380	-58.42826
216	47.83094	-35.88260
217	49.71143	-52.61131
218	47.39372	-52.63448
219	45.07313	-38.98779
220	42.06949	-58.11074
221	38.69341	-59.70410
222	39.54232	-61.04636
223	46.40405	-90.12920
224	35.89672	-94.24662
225	43.57903	147.96138
226	25.35611	144.99544
227	35.43793	140.16698
228	39.50855	175.96794
229	40.29836	-163.71490
230	40.89037	-117.42139
231	41.76377	-124.53495
232	43.75108	162.89291
233	40.25953	140.58469
234	44.63637	-112.63400
235	41.40583	-67.52248
236	46.26709	-61.93572
237	40.70442	-91.42523
238	41.90435	-68.91922
239	40.26806	-127.93974
240	39.08621	-80.69198
241	38.24796	-62.48038
242	41.67569	-40.99726
243	37.77456	-67.15324
244	39.28167	-71.34602
245	38.30246	-47.04659
246	39.18813	-62.57877
247	43.10527	-60.10934
248	46.82618	-58.93866
249	43.54856	-102.44433
250	45.30190	-174.01210
251	38.35490	164.42094
252	40.22688	-155.97383
253	36.27875	-107.94623
254	41.13483	-132.82347
255	39.59610	-121.32136
256	42.62294	144.97270
257	28.07913	142.70638
258	41.92630	-162.92645
259	43.45232	-135.02202
260	45.29558	176.95227
261	34.93271	112.78709
262	40.96429	172.91219
263	46.51509	-100.33101
264	40.34137	-98.81857
265	43.16643	-77.36785
266	40.94570	-97.51697
267	47.04071	-70.58784
268	29.71576	-58.61166
269	38.25087	-63.82544
270	42.85975	-85.02044
271	48.17466	-57.61292
272	45.35952	-72.40014
273	43.91338	-83.64658
274	47.66095	-101.54652
275	45.67696	-108.82499
276	47.65587	165.56052
277	52.29790	-134.43541
278	49.90410	-175.88687
279	38.70654	139.16743
280	42.13956	-167.35501
281	39.40487	177.96815
282	36.25874	160.16058
283	45.32252	-164.12663
284	24.01455	-145.45659
285	45.39474	143.07925
286	45.54570	135.28645
287	46.02738	133.84052
288	42.69828	159.14697
289	42.61278	-164.16138
290	41.68052	-155.33951
291	42.57154	139.03409
292	43.62935	106.63071
293	49.09875	134.85109
294	44.43938	155.65385
295	40.36139	158.15430
296	43.56138	74.95904
297	36.48767	85.35309
298	43.83304	97.74696
299	43.74755	139.57805
300	41.41271	118.47992
301	41.47363	135.30327
302	45.05505	153.00473
303	38.86543	126.16581
304	43.44448	138.17725
305	38.24420	89.38725
306	35.41657	140.97696
307	26.55644	162.21838
308	37.92144	98.36809
309	31.94994	178.10927
310	43.61497	150.49529
311	36.60996	167.45282
312	34.52933	99.93864
313	41.74976	-175.54031
314	38.15569	117.95858
315	36.17302	138.29567
316	29.68698	143.04100
317	32.46935	95.07098
318	39.74783	104.09234
319	36.25874	133.81027
320	39.97986	131.97005
321	40.39513	121.55595
322	31.15832	116.45108
323	38.03052	123.98834
324	37.48499	151.58432
325	34.68080	-94.90453
326	27.82920	-136.64180
327	37.58226	157.58125
328	39.17905	169.94391
329	37.44468	142.97144
330	37.91061	173.74963
331	32.66426	162.39818
332	44.39008	171.29288
333	33.93606	-169.25386
334	43.53892	-167.93390
335	38.28993	-163.49966
336	44.47279	-170.25589
337	42.82672	-136.88855
338	42.98832	-176.70470
339	40.97584	159.70189
340	34.43674	-152.35399
341	43.15419	-64.95200
342	33.39526	-69.94387
343	44.50255	-101.24729
344	44.39407	-141.20024
345	32.22997	154.22250
346	49.71724	-170.93759
347	42.78673	130.43390
348	33.81749	107.71568
349	36.23605	125.35632
350	40.35274	132.93163
351	34.20898	120.04642
352	34.45141	91.39803
353	40.66574	103.49035
354	37.85247	132.03368
355	31.55054	111.32773
356	41.69172	144.94446
357	42.42662	-153.26036
358	40.16741	120.87266
359	41.77246	83.67165
360	37.73371	96.53123
361	34.25742	152.93933
362	36.32788	123.81782
363	36.68070	104.09499
364	28.71525	167.72627
365	34.63609	-153.66011
366	22.29263	124.76275
367	39.76784	143.17386
368	39.49337	153.93608
369	42.86442	-145.08713
370	41.95575	-163.24152
371	46.25097	127.64567
372	39.54460	108.00241
373	43.75535	98.44667
374	38.93972	100.04392
375	48.57789	114.80331
376	40.08799	123.58328
377	51.50660	123.92952
378	40.95956	134.95729
379	31.59993	129.70448
380	22.68820	-179.36603
381	41.00278	-126.10771
382	43.72264	-86.94404
383	44.94374	-63.36832
384	48.63888	-92.51019
385	43.81419	-89.96662
386	40.78961	-83.63238
387	38.69671	-100.70916
388	50.38018	-153.66672
389	38.12476	176.17813
390	46.11324	149.27750
391	39.86728	-162.35730
392	41.91676	170.75777
393	40.37534	117.43105
394	43.66470	164.59473
395	43.54343	93.54464
396	46.86522	147.00310
397	30.29895	106.80408
398	44.92238	113.36337
399	38.11906	168.10048
400	50.67830	166.66701
401	49.39215	-131.46342
402	39.50689	-150.28561
403	39.83055	-179.28033
404	46.25429	149.21655
405	40.71782	-158.55954
406	44.75645	-173.56477
407	40.33267	171.88408
408	45.11681	-131.06726
409	39.10689	-170.01158
410	37.70699	-145.54387
411	38.37780	-109.19221
412	42.25592	-121.28603
413	18.09297	-72.71999
414	43.56821	-86.45963
415	37.27059	-113.21954
416	43.83460	-103.97439
417	42.51291	-170.98126
418	43.21333	-134.02312
419	50.81042	164.89218
420	31.74825	158.57234
421	38.28735	114.37889
422	40.77127	155.63618
423	31.99876	168.21585
424	42.23491	169.73096
425	42.22286	-170.15703
426	42.35366	166.44910
427	44.41421	-162.66785
428	42.32595	-167.49364
429	45.89157	-151.00293
430	36.38048	-165.40099
431	33.06561	170.68512
432	42.03808	109.92923
433	38.25274	152.89078
434	37.59091	151.88414
435	36.47894	-178.68413
436	38.40975	160.82748
437	30.71971	150.88870
438	43.74223	142.01968
439	39.56189	117.42439
440	38.65607	112.14388
441	39.85353	84.23943
442	43.02087	103.06413
443	39.29520	127.45872
444	44.08298	124.60123
445	33.65519	79.58278
446	44.89388	92.01968
447	40.01313	108.37816
448	43.37965	117.06466
449	50.13041	90.33678
450	38.66383	80.73269
451	45.78216	106.04409
452	36.92536	112.19362
453	40.99284	153.42068
454	38.69615	144.67429
455	30.80339	143.49707
456	42.28817	-156.60219
457	41.41849	179.31087
458	38.08070	123.94210
459	37.90279	-128.73137
460	44.84759	-124.82613
461	45.21420	-74.13892
462	41.09107	-100.36755
463	42.10109	-87.38016
464	36.80817	-88.86411
465	55.32944	-87.26196
466	37.84610	-70.10374
467	40.68528	-67.01311
468	32.67736	-43.29575
469	43.23043	-35.13726
470	43.82622	-36.82880
471	40.00117	-59.14117
472	37.40631	-45.86923
473	43.28775	-21.49309
474	32.11370	-45.35609
475	38.88801	-50.26186
476	31.15771	-41.62210
477	39.16766	-44.94928
478	43.57227	-64.94966
479	45.19904	-46.61143
480	47.02945	-40.08569
481	43.26279	-68.09968
482	42.79628	-84.53362
483	38.33511	-48.38881
484	46.29211	-43.92654
485	38.46371	-54.00350
486	45.08172	-74.07595
487	46.10274	-154.41841
488	38.41241	-153.02055
489	35.89736	-135.97870
490	39.51519	-106.21027
491	38.37541	-102.86948
492	33.73251	-176.86951
493	41.16751	167.79115
494	35.58971	107.86501
495	38.67643	93.66438
496	44.07019	115.47215
497	36.07452	179.82465
498	36.92253	129.64062
499	39.07225	-176.47908
500	38.61128	92.14013
501	32.30828	138.37350
502	47.00314	138.08324
503	45.34741	172.86703
504	35.35482	124.99764
505	34.98252	167.18927
506	22.47617	-159.99095
507	21.23120	165.17433
508	33.09941	169.97653
509	39.74484	-168.80905
510	46.69209	-85.25867
511	44.52319	-141.20573
512	38.48223	-129.24782
513	35.37424	-172.91394
514	43.36878	-136.24219
515	39.56450	-87.34361
516	11.10084	-72.89713
517	43.94162	-57.26378
518	38.47910	-33.24310
519	32.84908	-14.34250
520	48.24793	-36.25121
521	36.30735	-28.03259
522	37.40454	-40.93099
523	41.96574	-57.35215
524	35.83273	-46.05254
525	43.01914	-30.69868
526	43.08575	-26.21375
527	39.76900	-31.75151
528	40.06619	-29.19753
529	43.96418	-47.69912
530	43.47808	-41.57676
531	37.63960	-33.50968
532	33.72013	-31.86658
533	27.22728	-25.01775
534	35.84055	-23.01423
535	37.77277	-22.87446
536	33.83500	-31.75030
537	34.38037	-35.49269
538	34.69151	-30.77913
539	38.99741	-31.88642
540	37.71115	-39.28588
541	23.32934	-42.60996
542	28.42556	-37.71296
543	41.28254	-37.00673
544	33.16961	-16.44887
545	30.16798	-33.99450
546	41.58255	-45.52320
547	29.99037	-44.75247
548	38.05696	-31.92395
549	35.43613	-48.90272
550	47.33181	-50.04387
551	41.86055	-36.55460
552	49.25554	-61.90028
553	43.86266	-61.69452
554	42.32978	-82.15483
555	52.57099	-52.96375
556	26.42636	-37.92479
557	40.35204	-22.10897
558	38.69151	-16.71160
559	38.42176	-22.74751
560	47.32407	-38.70748
561	47.09059	-35.66783
562	40.60485	-42.36642
563	42.66409	-48.08834
564	46.59129	-66.63571
565	47.81640	-74.83844
566	36.67166	-59.18444
567	41.75754	-81.50421
568	36.52131	-81.38576
569	36.96821	-43.60082
570	35.99953	-53.42168
571	39.87875	-24.32281
572	33.04427	-26.23359
573	36.19406	-43.81326
574	35.60224	-42.18223
575	43.36061	-44.88691
576	38.87165	-51.69415
577	41.45116	-30.31453
578	40.19740	-53.45663
579	42.62646	-48.56915
580	43.66336	-42.80374
581	43.62704	-65.46250
582	43.64219	-41.76341
583	40.38076	-50.38765
584	39.16289	-60.54718
585	45.01756	-55.80924
586	40.40890	-60.34303
587	38.23895	-58.55954
588	42.25055	-49.95779
589	43.58455	-30.87128
590	34.01212	-44.33551
591	30.18528	-36.92180
592	34.69875	-26.83421
593	28.97550	-49.75188
594	41.10344	-34.11910
595	38.52011	-29.33334
596	25.62986	-47.16323
597	35.65960	-37.78785
598	37.92356	-46.38568
599	34.43880	-40.80438
600	34.86608	-39.14478
601	34.61329	-16.90428
602	29.59571	-27.60303
603	30.93721	-17.79635
604	35.08114	-18.41739
605	43.01591	-26.88209
606	35.67469	-21.55734
607	36.64204	-31.14338
608	37.55783	-21.20509
609	36.21408	-36.65854
610	39.04383	-31.16317
611	32.89315	-37.09705
612	35.13760	-34.24648
613	36.72868	-26.12160
614	32.11044	-31.51593
615	37.20275	-47.00564
616	36.86745	-32.14510
617	42.75508	-24.93652
618	36.58744	-54.17714
619	31.39529	-35.91496
620	39.76566	-38.82036
621	31.94744	-55.09632
622	38.63565	-35.37214
623	32.94890	-38.87812
624	29.46050	-42.74328
625	40.41265	-32.51344
626	38.14235	-12.25893
627	44.42726	-17.36792
628	35.66244	-35.27291
629	43.43789	-31.46688
630	37.53819	-29.98662
631	40.73479	-38.20256
632	39.42023	-37.25216
633	41.64960	-62.84784
634	44.29633	-55.82874
635	45.17789	-79.06356
636	42.99937	-56.91768
637	42.58251	-55.67052
638	39.94432	-36.92592
639	42.77742	-32.21428
640	41.84369	-26.09105
641	48.69604	-19.88452
642	43.43622	-25.24165
643	36.03119	-42.00739
644	46.11081	-30.40018
645	37.87027	-17.30909
646	46.07773	-37.48298
647	48.29193	-34.23766
648	47.32557	-49.61672
649	43.75689	-38.80149
650	48.11879	-48.17556
651	43.09872	-46.37957
652	36.46658	-37.66683
653	50.44769	-53.31388
654	53.26765	-53.63470
655	40.40977	-36.22229
656	31.25142	-41.29408
657	34.51902	-36.74862
658	34.18525	-38.79674
659	35.87695	-48.25401
660	34.59135	-50.23899
661	38.27726	-40.57792
662	39.95029	-38.76621
663	30.39583	-22.36447
664	36.77993	-30.30851
665	40.28520	-29.67631
666	38.19125	-45.44030
667	36.27073	-29.83168
668	43.84446	-30.29083
669	37.57927	-34.11459
670	39.00045	-21.46183
671	45.93919	-25.04315
672	43.63938	-33.78191
673	48.22848	-36.78056
674	43.73916	-36.39481
675	38.10315	-29.39594
676	45.34362	-45.59581
677	40.62904	-47.64535
678	42.21990	-39.88856
679	41.46909	-29.26124
680	41.11198	-26.58249
681	47.83655	-20.75142
682	37.19665	-33.60961
683	33.82161	-21.55592
684	48.35572	-29.47515
685	46.13144	-27.46451
686	41.64981	-34.75771
687	47.41770	-31.28747
688	35.46177	-41.79856
689	31.79784	-29.91725
690	36.92602	-23.93732
691	34.41487	-42.03469
692	43.24435	-33.20530
693	45.73424	-22.27598
694	41.83850	-37.99643
695	38.14639	-27.26764
696	29.56257	-47.16621
697	31.08618	-41.56744
698	35.17418	-24.96309
699	38.71915	-27.93368
700	26.19958	-24.93790
701	24.14417	-21.82652
702	34.51421	-24.52576
703	48.24908	-27.71579
704	36.51550	-43.73453
705	32.14418	-34.78235
706	31.97418	-24.89496
707	34.13599	-32.58131
708	33.42688	-21.24188
709	37.78476	-31.44361
710	32.70609	-15.59273
711	39.66777	-27.04227
712	42.74205	-34.21859
713	39.99261	-38.78298
714	43.03390	-39.07845
715	24.34044	-28.45900
716	29.00326	-45.14447
717	31.85043	-32.94895
718	33.22879	-21.28158
719	38.69846	-38.01797
720	35.50511	-32.61033
721	37.35542	-44.80423
722	30.25099	-42.85585
723	36.28155	-39.83366
724	32.51971	-35.48867
725	40.17626	-38.14349
726	26.62183	-33.39806
727	26.33851	-30.05291
728	33.97333	-29.59711
729	35.97970	-35.89271
730	35.15104	-20.73836
731	29.34507	-29.29113
732	37.54693	-30.42465
733	36.11412	-34.83850
734	39.49269	-27.64757
735	35.70323	-22.20252
736	45.04311	-27.73168
737	37.72744	-22.25537
738	33.59762	-25.12759
739	32.20520	-24.55366
740	44.15102	-30.60635
741	34.83695	-48.67640
742	36.26949	-27.10342
743	34.81600	-21.04631
744	39.62687	-36.23497
745	32.18031	-29.56010
746	37.87658	-52.48658
747	38.18661	-30.56292
748	34.06019	-29.09905
749	36.36155	-17.64728
750	39.12441	-32.33088
751	37.46997	-43.35891
752	40.50081	-32.65975
753	37.92050	-24.00824
754	39.87114	-28.96843
755	39.93554	-22.40495
756	31.46414	-29.74076
757	41.88290	-30.66138
758	49.50936	-32.26572
759	40.28117	-20.05662
760	37.11715	-29.07640
761	35.57387	-39.85922
762	35.26062	-51.83320
763	41.97813	-41.33741
764	39.13278	-50.73270
765	34.02471	-41.04770
766	42.88880	-42.47979
767	44.08284	-42.80431
768	39.63285	-26.46795
769	30.14175	-47.24734
770	41.16910	-41.69178
771	46.58677	-16.60811
772	39.25375	2.98175
773	37.63121	-8.37606
774	40.18550	-8.95021
775	43.89048	10.74521
776	38.37935	-16.69477
777	36.05807	-7.78952
778	31.26727	-25.55054
779	41.33885	-35.10210
780	38.93586	-41.22800
781	39.83879	-34.74201
782	36.51321	-38.43550
783	41.60125	-56.40026
784	39.08683	-84.70010
785	33.68079	-48.02420
786	37.42177	-41.23848
787	39.43594	-28.92456
788	37.19312	-27.57584
789	43.47860	-36.58720
790	44.32244	-28.68555
791	47.40796	-47.55564
792	39.44220	-40.32397
793	39.66208	-29.33406
794	41.11818	-22.01123
795	36.29737	-29.75633
796	34.56129	-21.81323
797	36.39296	-10.25765
798	30.90179	-15.02474
799	36.09924	-19.80497
800	41.38612	-37.35985
801	39.49234	-25.13693
802	41.97656	-15.31530
803	38.02906	-21.18701
804	39.73148	-23.37549
805	46.24293	-26.28374
806	35.82853	-26.14848
807	33.82371	-12.29687
808	42.51817	-26.34191
809	41.92087	-42.14561
810	44.13256	-19.07630
811	43.58621	-22.34141
812	39.46023	-34.82656
813	44.66989	-27.69293
814	42.73323	-21.21423
815	30.41709	-25.66571
816	47.88779	-20.80749
817	45.21312	-40.37070
818	41.66533	-37.40401
819	41.74815	-58.62753
820	45.12993	-47.42862
821	50.36978	-40.94909
822	42.20227	-60.37859
823	44.18907	-38.56781
824	40.36024	-49.47099
825	45.07174	-67.35380
826	36.88065	-52.68515
827	27.83949	-145.66005
828	40.36432	162.85422
829	32.19411	-142.61972
830	36.25190	172.41074
831	9.09148	149.76860
832	41.76533	-79.05673
833	42.59177	-130.81886
834	42.65744	-116.51295
835	28.67034	146.30772
836	37.37202	100.06682
837	42.52391	115.07735
838	38.69598	127.85934
839	44.76678	-178.34273
840	39.37309	161.22566
841	41.93393	156.74756
842	40.31269	108.60116
843	32.66145	-136.99713
844	42.02449	153.09442
845	32.03852	89.37672
846	40.55266	158.69144
847	33.50513	124.92290
848	40.94419	163.76529
849	40.90419	167.52086
850	34.70996	-162.30978
851	41.61094	-126.23799
852	43.88494	-124.76891
853	35.04007	-179.20850
854	39.57428	-125.35522
855	41.63233	-145.86841
856	42.10225	155.64038
857	45.90164	164.94569
858	40.14249	-105.48648
859	43.64731	-73.08306
860	42.69950	-80.87376
861	43.01685	-72.45042
862	45.47781	-47.46767
863	46.98342	-48.09491
864	46.19064	-49.16773
865	47.03463	-58.11724
866	44.52958	-37.19570
867	47.73911	-22.28573
868	41.26967	-38.52809
869	37.11290	-43.45552
870	35.74537	-46.91689
871	35.85160	-38.26637
872	33.52749	-47.26411
873	41.01283	-30.29366
874	42.84338	-42.54629
875	44.55204	-39.48550
876	41.70700	-26.78963
877	37.69317	-24.29428
878	31.59114	-27.29437
879	35.42473	-22.09858
880	36.92918	-34.78461
881	38.87579	-34.92645
882	43.08234	-42.12467
883	40.17876	-59.19087
884	35.93640	-42.77234
885	34.83188	-47.40755
886	36.53468	-28.58778
887	41.02728	-24.20935
888	39.87495	-20.92204
889	37.21579	-18.36219
890	35.30003	-26.58862
891	30.00193	-39.66397
892	34.80022	-30.89073
893	35.30192	-35.41180
894	36.24634	-40.61644
895	37.62896	-10.91765
896	40.81969	-38.35884
897	46.66217	-29.69170
898	49.46475	-45.90706
899	33.03551	-30.93339
900	41.27319	-21.79418
901	39.44407	-50.65493
902	44.51965	-34.91794
903	31.33021	-47.32293
904	39.02278	-37.03625
905	41.57788	-24.03857
906	29.69772	-12.15841
907	42.69193	-28.60901
908	30.14742	-36.50406
909	35.51947	-22.18550
910	36.88691	-27.49705
911	35.00406	-35.22595
912	42.54076	-30.49115
913	43.27261	-31.40668
914	30.28936	-51.87867
915	35.10620	-61.12388
916	41.29056	-71.26810
917	38.79081	-45.86892
918	39.87040	-39.32592
919	35.32854	-29.22845
920	34.20860	-20.99971
921	33.86813	-25.14205
922	37.99776	-37.41930
923	41.00213	-35.40514
924	40.89541	-48.03263
925	42.93733	-33.52278
926	36.44333	-44.13765
927	42.78744	-52.42398
928	37.27367	-44.87090
929	39.91409	-31.81937
930	39.54192	-54.90940
931	41.08329	-70.22580
932	36.62224	-56.06006
933	44.48829	-112.46848
934	36.37492	135.14328
935	40.33891	-168.88440
936	45.94823	147.44209
937	26.01421	-145.91063
938	44.17972	-132.21390
939	47.40117	-141.28993
940	39.94400	-151.96925
941	42.09087	-98.98589
942	43.92766	-120.92290
943	39.94705	-118.32899
944	43.90617	-145.56674
945	40.11203	136.58194
946	38.10517	162.22192
947	34.27986	154.31166
948	35.16165	147.09930
949	37.72066	-136.14299
950	40.38377	-169.77313
951	32.93147	132.95140
952	35.85656	111.96898
953	35.41756	165.44409
954	41.64902	98.95777
955	42.22638	157.78796
956	43.14996	129.29123
957	34.85897	88.23626
958	39.33066	109.83067
959	28.92601	56.62093
960	35.95169	125.24857
961	35.50693	129.71387
962	37.51445	174.15863
963	37.06675	144.65826
964	35.98589	90.89050
965	34.66401	-161.80995
966	33.18925	170.83449
967	36.47411	159.86760
968	40.16368	160.22171
969	42.41276	108.65029
970	43.08205	-134.07762
971	45.35138	156.42165
972	31.28094	162.30736
973	28.46849	143.90039
974	37.86883	179.11177
975	33.72313	174.45102
976	37.21844	-89.06727
977	38.04784	-128.97409
978	43.72398	-179.34026
979	39.80463	161.02596
980	42.96821	132.44180
981	39.25279	179.81554
982	41.60248	-111.41868
983	43.67494	-112.33772
984	34.58027	160.65536
985	37.85780	-148.63913
986	37.54730	169.41748
987	45.53227	-170.41911
988	42.98272	-102.82833
989	41.99715	152.99715
990	43.20267	-135.40117
991	43.39323	-177.86848
992	38.15064	146.77234
993	43.11243	128.03027
994	42.02646	141.67897
995	32.73463	100.93243
996	37.34243	121.19511
997	34.57079	131.92751
998	32.91137	123.40745
999	36.46198	127.90297
1000	35.42897	165.41199
1001	40.70792	169.17374
1002	39.73761	89.62675
1003	46.95871	112.03223
1004	35.13187	82.47341
1005	35.41747	109.63424
1006	44.30920	124.33411
1007	40.50316	60.76004
1008	37.69750	150.39627
1009	42.39894	101.10881
1010	43.76727	103.18826
1011	31.51426	115.73412
1012	36.40166	112.28317
1013	38.17356	83.66303
1014	36.61592	66.66515
1015	29.69561	98.71101
1016	42.96281	111.94705
1017	36.35480	111.74184
1018	36.99931	124.13141
1019	40.89817	-168.87489
1020	43.31553	144.10292
1021	39.46846	-135.78581
1022	42.79643	153.22749
1023	35.40351	-176.62523
1024	31.30705	144.24826
1025	39.88796	-160.44122
1026	36.60558	129.87416
1027	35.54543	122.64737
1028	40.80808	112.50072
1029	42.61420	126.89757
1030	38.95826	179.53479
1031	40.03134	-150.13330
1032	35.33890	175.50159
1033	41.42187	-157.56613
1034	47.62062	-116.04270
1035	32.12721	-130.09821
1036	35.53155	174.41956
1037	37.33235	-160.00581
1038	40.20815	-90.74426
1039	35.08618	-48.74326
1040	35.93713	-89.90826
1041	37.98995	-115.50212
1042	45.71381	-85.36020
1043	46.38853	-108.56790
1044	39.72460	-109.43265
1045	37.01744	-97.32844
1046	44.81295	-105.87240
1047	44.50279	-146.47943
1048	36.68066	-156.39377
1049	42.41537	150.87032
1050	37.47750	-122.60107
1051	33.99576	-86.37821
1052	42.85463	-66.15080
1053	36.37545	-108.37186
1054	44.58930	-83.86949
1055	33.72941	-71.82662
1056	36.96996	-35.16239
1057	36.73219	-36.38754
1058	36.36826	-27.78090
1059	39.87257	-38.20491
1060	33.81844	-34.80273
1061	48.37797	-31.04338
1062	44.29220	-61.38700
1063	39.13135	-68.87887
1064	42.85702	-94.75578
1065	35.25323	-110.17890
1066	41.98581	-125.01525
1067	42.47444	-102.03455
1068	42.55394	-96.11226
1069	46.45924	-124.91598
1070	39.18629	-128.42761
1071	40.27233	-174.96040
1072	38.75615	-163.05704
1073	44.33002	-112.86095
1074	44.36743	-107.68571
1075	41.64326	-124.68490
1076	41.37622	-91.57514
1077	41.57855	-71.99480
1078	45.53673	-98.18256
1079	40.75119	-90.53861
1080	48.88974	-140.64760
1081	39.63114	-84.00966
1082	47.19156	-78.79423
1083	45.96971	-110.10015
1084	45.49218	-97.95675
1085	38.62517	-149.34651
1086	43.16196	175.10892
1087	43.28973	144.07411
1088	39.33919	-151.63255
1089	44.64210	150.04546
1090	43.46930	-176.11502
1091	45.96637	133.99245
1092	38.80479	175.94043
